CNPJ_Fundo,Data_Referencia,Versao,Numero_Processo,Juizo,Instancia,Data_Instauracao,Valor_Causa,Partes_Processo,Chance_Perda,Principais_Fatos,Analise_Impacto_Perda
01.235.622/0001-61,2017-12-01,3,0190583-12.2015.8.19.0001,47ª Vara Cível da Capital/RJ,1ª Instância,2015-04-22,8627.28,Fabio de Oliveira Machado e Marta Verônica dos Santos Maria Machado X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0114591-45.2015.8.19.0001,12ª Vara Cível da Capital/RJ,1ª Instância,2015-03-31,8627.28,João Hugo da Rocha e Raimunda Batalha da Rocha X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0114662-47.2015.8.19.0001,14ª Vara Cível da Capital/RJ,1ª Instância,2015-03-31,8627.28,Emília Valinho Ferreira X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0151054-83.2015.8.19.0001,27ª Vara Cível da Capital/RJ,1ª Instância,2015-04-09,8627.28,Roberta Pereira Vianna Sarquis X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0151338-91.2015.8.19.0001,7ª Vara Cível da Capital/RJ,1ª Instância,2015-04-09,8627.28,Daniela Henriques Louback e Rogério Caporali Junior X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0157774-66.2015.8.19.0001,12ª Vara Cível da Capital/RJ,1ª Instância,2015-04-10,8627.28,Eloine Ana Trindade Borges e Julio Pereira Borges X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0195186-31.2015.8.19.0001,4ª Vara Cível da Capital/RJ,1ª Instância,2015-04-27,8627.28,Luciane Dias dos Santos X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0253797-74.2015.8.19.0001,2ª Vara Cível da Capital/RJ,1ª Instância,2015-06-12,8627.28,Marcelo Bruno Zampirolo e Andrea Fialho Bruno Zampirolo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0285014-38.2015.8.19.0001,1ª Vara Cível da Capital/RJ,1ª Instância,2015-07-08,8627.28,Vanessa Ariadne Sarlas Ribeiro X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0266555-85.2015.8.19.0001,33ª Vara Cível da Capital/RJ,1ª Instância,2015-06-24,8627.28,Denise de Carvalho Kaufmann e Carlos Eduardo Pereira Gonçalves X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0281180-27.2015.8.19.0001,21ª Vara Cível da Capital/RJ,1ª Instância,2015-04-28,8627.28,Jonivaldo Santos Souza X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0294808-83.2015.8.19.0001,8ª Vara Cível da Capital/RJ,1ª Instância,2015-07-15,8627.28,Eduardo da Rocha Francellino e Luciana Maria de Arruda Francellino X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0242893-92.2015.8.19.0001,3ª Vara Cível da Capital/RJ,1ª Instância,2015-06-03,8627.28,Regina da Costa Pereira X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0282082-77.2015.8.19.0001,33ª Vara Cível da Capital/RJ,1ª Instância,2015-07-06,8627.28,Thiago Luiz Salles Monteiro X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0196792-94.2015.8.19.0001,41ª Vara Cível da Capital/RJ,1ª Instância,2015-04-28,8627.28,Adriano Fernandes de Pinho Vinagre e Luciana Lopes Batista Vinagre X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0353118-82.2015.8.19.0001,4ª Vara Cível da Capital/RJ,1ª Instância,2015-08-18,8627.28,Leonardo Salgado De Brito Batista e Juliane Bacellar Ribas Rodriguez X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0343820-66.2015.8.19.0001,29ª Vara Cível da Capital/RJ,1ª Instância,2015-08-11,8627.28,Rafael Gonçalves Kenupp Pereira e Maria Graziela de Fátima Alvarez Kenupp X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0407191-67.2016.8.19.0001,,1ª Instância,2015-08-11,0.0,Leylane Porto Bittencourt X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,PROVÁVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0250968-23.2015.8.19.0001,20ª Vara Cível da Capital/RJ,1ª Instância,2015-06-11,13203.72,Fatima Aparecida Pires Miguel X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO BALASSIANO ENGENHARIA LTDA. DATAMANAGE SISTEMAS IMOBILIÁRIOS LTDA. (IMÓVEL ON),POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0285901-22.2015.8.19.0001,32ª Vara Cível da Capital/RJ,1ª Instância,2015-07-09,16802.0,Davi Ferreira De Sousa e Renata De Almeida Macedo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0288469-11.2015.8.19.0001,31ª Vara Cível da Capital/RJ,1ª Instância,2015-07-10,13926.07,Luciane Dias dos Santos X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,PROVÁVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0367399-43.2015.8.19.0001,46ª Vara Cível da Capital/RJ,1ª Instância,2015-08-31,0.0,Raphael Constant Da Costa e Maíra Andrade Rodrigues X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,PROVÁVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0352136-68.2015.8.19.0001,7ª Vara Cível da Capital/RJ,1ª Instância,2015-08-18,13981.52,Felipe Ferreira Marzullo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0301663-78.2015.8.19.0001,8ª Vara Cível da Capital/RJ,1ª Instância,2015-07-21,0.0,Eduardo da Rocha Francellino e Luciana Maria de Arruda Francellino X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,PROVÁVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0334684-45.2015.8.19.0001,37ª Vara Cível da Capital/RJ,1ª Instância,2015-08-07,18062.34,Mauro Yuji Hayashi e Suzana Hisako Deguchi Hayashi X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0296670-89.2015.8.19.0001,23ª Vara Cível da Capital/RJ,1ª Instância,2015-07-17,16578.95,Eloine Ana Trindade Borges e Julio Pereira Borges X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0275400-09.2015.8.19.0001,25ª Vara Cível da Capital/RJ,1ª Instância,2015-07-01,17899.03,Solange de Mello Mattos X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição dos valores pagos a título de ""ligações definitivas"", referentes ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0032513-57.2016.8.19.0001,45ª Vara Cível da Capital/RJ,1ª Instância,2016-02-01,14436.38,Regina da Costa Pereira X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0402342-86.2015.8.19.0001,33ª Vara Cível da Capital/RJ,1ª Instância,2015-09-29,13981.52,Denise de Carvalho Kaufmann e Carlos Eduardo Pereira Gonçalves X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0358872-05.2015.8.19.0001,33ª Vara Cível da Capital/RJ,1ª Instância,2015-08-24,13981.52,Thiago Luiz Salles Monteiro X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0292247-86.2015.8.19.0001,9ª Vara Cível da Capital/RJ,1ª Instância,2015-07-14,17264.36,Fabio de Oliveira Machado e Marta Verônica dos Santos Maria Machado X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0296665-67.2015.8.19.0001,14ª Vara Cível da Capital/RJ,1ª Instância,2015-07-17,17716.3,Adriano Fernandes de Pinho Vinagre e Luciana Lopes Batista Vinagre X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0367466-08.2015.8.19.0001,18ª Vara Cível da Capital/RJ,1ª Instância,2015-08-31,28281.43,Wesley William Vitor de Souza e Viviane Vieira de Miranda X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a devolução, em dobro, e indenização por danos morais, referente à suposta diferença de metragem do imóvel do empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0093743-37.2015.8.19.0001,14ª Vara Cível da Capital/RJ,1ª Instância,2015-03-25,60000.0,Elaine Lima de Miranda X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de cobrança requerendo a restituição das cotas condominiais desde dezembro de 2013 até março de 2015, bem como lucros cessantes e danos morais, referente ao empreendimento Stilo Tijuca Residence.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0362000-33.2015.8.19.0001,44ª Vara Cível da Capital/RJ,1ª Instância,2015-08-26,1000.0,Condomínio do Edifício Residencial Stilo X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e BALASSIANO ENGENHARIA LTDA.,POSSÍVEL,"Trata-se de ação de obrigação de fazer na qual o autor requer que as rés sejam compelidas a realizar reparos no Condomínio, ou alternativamente, indenizar os custos com mão-de-obra e materiais.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0422581-77.2016.8.19.0001,3ª Vara Empresarial da Comarca da Capital/RJ,1ª Instância,2016-12-09,5704543.78,RCFA ENGENHARIA LTDA e outro(s)... X OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS e outras,POSSÍVEL,"Trata-se de recuperação judicial do Grupo RCFA, que engloba as empresas: DOMINUS 10 EMPREENDIMENTOS LTDA., DOMINUS 11 EMPREENDIMENTOS IMOBILIÁRIOS LTDA., DOMINUS 14 EMPREENDIMENTOS IMOBILIÁRIOS SPE LTDA., DEL 15 EMPREENDIMENTOS IMOBILIÁRIOS LTDA., LA SETE EMPREENDIMENTOS IMOBILIÁRIOS LTDA., LAGOA SANTA SPE EMPREENDIMENTOS IMOBILIÁRIOS LTDA., TOSCANINI EMPREENDIMENTOS IMOBILIÁRIOS LTDA., SPE MG 01 EMPREENDIMENTOS IMOBILIÁRIOS LTDA.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,0005827-94.2017.8.19.0000,22ª Câmara Cível do Tribunal de Justiça do RJ,1ª Instância,2017-02-13,5704543.78,OPPORTUNITY FUNDO DE INVESTIMENTO IMOBILIARIO e OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS e outras X RCFA ENGENHARIA LTDA e outro(s)...,POSSÍVEL,"Agravo de instrumento interposto contra a decisão que deferiu o processamento da recuperação judicial das empresas do Grupo RCFA, suspendendo todas as ações e execuções que envolvem as recuperandas, inclusive aquelas previstas no art. 49, §§ 3º e 4º da Lei 11.101/05",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,02333382220138190001,7 VC-RJ.,1ª Instância,2013-07-08,425137.79,OPP FUNDO X BANCO DO BRASIL S/A,REMOTA,"Cobrança do preço da compra e venda definitiva com pacto de alienação fiduciária referente à unidade 707 do Residencial Paysage, Rua Ministro Raul Fernandes, nº. 210.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00225379420148190001,7 VC-RJ,1ª Instância,2014-01-23,425137.79,BANCO DO BRASIL S/A X OPP FUNDO,REMOTA,"Desconstituição do titulo executivo extrajudicial sob o fundamento de ilegitimidade ativa do Fundo excesso na execução devido à aplicação dos indices de correção do TJ/RJ, bem como porque o embargo teria feito modificações na minuta padrão de compra e venda após a assinatura.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,01635914820148190001,51 VC-RJ,1ª Instância,2014-05-16,29635.02,OPP FUNDO X LINDE GASES LTDA.,REMOTA,Execução dos aluguéis inadimplidos em contrato de locação.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,04053004520158190001,51 VC-RJ,1ª Instância,2015-09-30,37030.64,LINDE GASES LTDA. X OPP FUNDO,POSSÍVEL,"Embargos à execução em que o embargante requer liminarmente a suspensão da execução e, ao final, o julgamento procedente para extinguir a execução sob a alegação deausência de certeza no título que embasa a execução, pois que o contrato supostamente foi rescindido com justa causa pelo embargante, bem como porque não é cabível a multa contratual. O embargante garantiu o juízo com o depósito de R$ 37.030,64.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00211051020134025101,26 VF-RJ,1ª Instância,2014-05-16,1628910.0,OPP FUNDO X INPI - Instituto Nacional de Propriedade Intelectual,POSSÍVEL,Execução dos aluguéis pagos em valor infeior ao pactuado no contrato de locação.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00211051020134025101,6ª Turma TRF2,1ª Instância,2016-11-05,0.0,OPP FUNDO X INPI - Instituto Nacional de Propriedade Intelectual,POSSÍVEL,Recurso de apelação em face da sentença que extinguiu a execução em razão da procedência dos embargos.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00322489320134025101,26 VF-RJ,1ª Instância,2013-12-18,1628910.0,INPI - Instituto Nacional de Propriedade Intelectual  X OPP FUNDO,POSSÍVEL,Provimento dos embargos à excução por suposta ilegitimidade passiva e ausência de título executivo.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00211051020134025101,6ª Turma TRF2,1ª Instância,2016-11-05,0.0,OPP FUNDO X INPI - Instituto Nacional de Propriedade Intelectual,POSSÍVEL,Recurso de apelação em face da sentença que julgou procedentes os embargos à execução.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,01676346220138190001,10 VC-RJ,1ª Instância,2013-05-17,89800.44,OPP FUNDO X VESÚVIO COMÉRCIO E INDUSTRÍA DE GUARDA CHUVAS LTDA.,POSSÍVEL,"Decretação do despejo , com a condenação ao pagamento de aluguel pena.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,01676346220138190001,10 CCTJ,1ª Instância,2017-02-20,0.0,OPP FUNDO X VESÚVIO COMÉRCIO E INDUSTRÍA DE GUARDA CHUVAS LTDA.,POSSÍVEL,Reforma da sentença que julgou improcedente o pedido de despejo sob o argumento de que não seria necessária a averbação do contrato de locação perante o RI para assegurar a permanência do locatário.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,01676346220138190001,3ª Vice- Presidência,1ª Instância,2017-05-05,0.0,OPP FUNDO X VESÚVIO COMÉRCIO E INDUSTRÍA DE GUARDA CHUVAS LTDA.,POSSÍVEL,Reforma do acórdão que manteve a sentença de improcedência do despejo.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00361568320138190209,2 VC-BT,1ª Instância,2013-11-22,7638522.56,OPP FUNDO X PORCÃO LICENCIAMENTOS E PARTICIPAÇÕES S.A,REMOTA,"Decretação do despejo e a cobrança dos alugueis e encargos locatícios, no valor histórico de R$ 7.638.522,56.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00361568320138190209,21  CCTJ,1ª Instância,2015-08-12,0.0,PORCÃO LICENCIAMENTOS E PARTICIPAÇÕES S.A X OPP FUNDO,REMOTA,"Reforma da sentença para: i) declarar a inexigibilidade dosaluguéis do terraço, em virtude de suposto inadimplemento contratual ii) declarar a rescisão do contrato de locação do terraço em maio /2013, afastando a condenação da apelante ao pagamento dos aluguéis e encargos do contrato de locação do terraço, posteriores a este mês, ou, subsidiariamente, posteriores à 07.01.2014 c) em vista disso, retificar o quantum devido e o índice de correção monetária a ser aplicado",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00361568320138190209,3ª Vice,1ª Instância,2015-12-10,0.0,PORCÃO LICENCIAMENTOS E PARTICIPAÇÕES S.A X OPP FUNDO,REMOTA,Reforma do acórdão que negou provimento à apelação do réu.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00113406620158190209,2 VC-BT,1ª Instância,2015-04-24,9148676.59,OPP FUNDO X PORCÃO LICENCIAMENTOS E PARTICIPAÇÕES S.A,REMOTA,"Execução provisória da condenação ao pagamento da quantia de R$ 9.148.676,59, referente aos alugueis e encargos decorrentes de ambos contratos de locação já atualizados até 24/11/2014, descontado do valor já depositado em juízo.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00512447220148190001,15 VC-RJ,1ª Instância,2014-02-12,368163.82,OPP FUNDO X CULINÁRIA ALEMÃ BAR E RESTAURANTE LTDA EPP,REMOTA,Decretação do despejo e a cobrança dos alugueis e encargos locatícios.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00594966420148190001,52 VC-RJ,1ª Instância,2014-02-19,124665.6,OPP FUNDO X CATAROCA 47. BAR E RESTAURANTE LTDA,REMOTA,"Decretação do despejo, tendo em vista que o contrato de locação não foi averbado na matrícula do imóvel.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00594966420148190001,12 CCTJ,1ª Instância,2017-02-12,0.0,OPP FUNDO X CATAROCA 47. BAR E RESTAURANTE LTDA,REMOTA,Reforma da sentença que julgou procedente o despejo.,Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00158454820158190000,12 CCTJ,1ª Instância,2015-04-07,0.0,CATAROCA 47. BAR E RESTAURANTE LTDA X OPP FUNDO,REMOTA,"Reformar a decisão que indeferiu a produção de provas testemunhal, determinando a intimação da Sra. Flaviane Santos, representante do setor de assuntos imobiliários da Venerável Ordem Terceira, bem como da Sra. Flávia Caldeira Cavalcante, funcionária da RDC Imobiliária Ltda.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,01512334620178190001,10 VC-RJ,1ª Instância,2017-06-19,103727.1,ENINCO ENGENHARIA E INDÚSTRIA COMÉRCIO LTDA X OPP FUNDO,REMOTA,"Condenação da ré ao pagamento de indenização pelos danos ambientais consistentes na contaminação do imóvel do autor pelas substâncias poluentes usadas em sua atividade industrial, no valor necessário para realizar a descontaminação do imóvel, conforme se apurar em liquidação da sentença por arbitramento, os quais deverão ser corrigidos e acrescidos de juros de mora desde a constatação dos danos até a data do efetivo pagamento e ao pagamento da multa por infração contratual, no valor de R$ 103.727,10, corrigido monetariamente até a data do efetivo pagamento e acrescidos de juros de mora desde a constatação dos danos.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,00602284020178190001,40 VC-RJ,1ª Instância,2017-01-17,5351775.62,OPP FUNDO X ENINCO ENGENHARIA E INDÚSTRIA COMÉRCIO LTDA,REMOTA,"Execução provisória dos alugueis e encargos vencidos de dezembro de 2013, no valor de R$ 5.315.576,24.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,04294912820138190001,14 CCTJ,1ª Instância,2016-01-19,0.0,ENINCO ENGENHARIA E INDÚSTRIA COMÉRCIO LTDA X OPP FUNDO,REMOTA,"O apelante requer, preliminarmente, a nulação da sentença por negativa de prestação jurisdicional em decorrencia de omissão e, no mérito, determinar o abatimento da garantia fidejussória consubstanciada em nota promissória no valor de R$ 462.000,00, apreciar o pedido de revisão dos alugueis e conceder prazo de 6 mees para desocupação do imóvel.",Perda dos valores relacionados
01.235.622/0001-61,2017-12-01,3,04294912820138190001,3ª Vice,1ª Instância,2016-04-14,0.0,ENINCO ENGENHARIA E INDÚSTRIA COMÉRCIO LTDA X OPP FUNDO,REMOTA,"Reforma do acórdão que negou provimento à apelaçao  sob o fundamento de que violaria os arts. 157, 478, 479 e 480, todos do Código Civil. Requer-se a reforma do acórdão para reconhecer a onerosidade excessiva e incidência da teoria da imprevisão, modificando equitativamente as obrigações.",Perda dos valores relacionados
